user_id,book_id,rating,title
391,5448,5,The Happiest Baby on the Block: The New Way to Calm Crying and Help Your Newborn Baby Sleep Longer
34,5836,5,Shattered
256,5836,2,Shattered
628,5836,5,Shattered
34,6575,5,Yu Yu Hakusho
167,6575,5,Yu Yu Hakusho
35,2110,3,Batman: Arkham Asylum - A Serious House on Serious Earth
141,2110,5,Batman: Arkham Asylum - A Serious House on Serious Earth
35,2142,4,Kingdom Come
216,2142,3,Kingdom Come
217,2142,4,Kingdom Come
35,2921,3,"Batman, Volume 1: The Court of Owls"
75,2921,4,"Batman, Volume 1: The Court of Owls"
114,2921,5,"Batman, Volume 1: The Court of Owls"
364,2921,5,"Batman, Volume 1: The Court of Owls"
365,2921,4,"Batman, Volume 1: The Court of Owls"
35,3247,3,The Arrival
113,3247,4,The Arrival
172,3247,3,The Arrival
416,3247,5,The Arrival
35,3628,4,"Ranma  , Vol. 1 (Ranma  "
39,3628,5,"Ranma  , Vol. 1 (Ranma  "
481,3628,3,"Ranma  , Vol. 1 (Ranma  "
35,4018,3,Marvels
217,4018,4,Marvels
222,4018,4,Marvels
35,6178,3,Azincourt
283,6178,4,Azincourt
499,6178,4,Azincourt
35,6483,3,The Masterharper of Pern
428,6483,5,The Masterharper of Pern
428,6483,5,The Masterharper of Pern
35,6975,2,"Superman: Earth One, Volume 1"
35,8481,3,Dragonheart
415,8481,3,Dragonheart
35,8921,3,Seeing Redd
160,8921,4,Seeing Redd
303,8921,3,Seeing Redd
631,8921,5,Seeing Redd
35,9289,3,Batman: The Dark Knight Strikes Again
216,9289,4,Batman: The Dark Knight Strikes Again
222,9289,4,Batman: The Dark Knight Strikes Again
301,9289,1,Batman: The Dark Knight Strikes Again
35,9440,4,The Incredible Hulk: Planet Hulk
35,9926,4,Thank You for Smoking
36,7421,4,Coraline
36,7727,4,The Earthsea Trilogy
255,7727,3,The Earthsea Trilogy
428,7727,3,The Earthsea Trilogy
36,9992,4,The Time Travellers Guide to Medieval England: A Handbook for Visitors to the Fourteenth Century
662,9992,4,The Time Travellers Guide to Medieval England: A Handbook for Visitors to the Fourteenth Century
36,836,4,Every Day
36,930,3,Not That Kind of Girl: A Young Woman Tells You What Shes Learned
36,955,5,"Surely Youre Joking, Mr. Feynman!: Adventures of a Curious Character"
36,1582,3,Nick and Norahs Infinite Playlist
36,1619,5,A Scanner Darkly
36,2026,5,If on a Winters Night a Traveler
36,2101,4,The Windup Girl
36,2324,3,The Player of Games
36,2583,3,Down and Out in Paris and London
43,2583,4,Down and Out in Paris and London
36,3475,4,Fever Pitch
148,3475,4,Fever Pitch
36,3732,5,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration"
127,3732,3,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration"
181,3732,4,"Creativity, Inc.: Overcoming the Unseen Forces That Stand in the Way of True Inspiration"
36,3790,5,The Crimson Petal and the White
36,6633,4,Suttree
364,6633,3,Suttree
37,842,2,Fifty Shades Trilogy
38,842,3,Fifty Shades Trilogy
37,2701,4,"The Midwife: A Memoir of Birth, Joy, and Hard Times"
98,2701,5,"The Midwife: A Memoir of Birth, Joy, and Hard Times"
134,2701,4,"The Midwife: A Memoir of Birth, Joy, and Hard Times"
282,2701,3,"The Midwife: A Memoir of Birth, Joy, and Hard Times"
316,2701,4,"The Midwife: A Memoir of Birth, Joy, and Hard Times"
37,2770,4,When I Found You
335,2770,4,When I Found You
37,3256,3,Our Souls at Night
109,3256,3,Our Souls at Night
243,3256,4,Our Souls at Night
37,3385,3,Magic Hour
91,3385,3,Magic Hour
37,4036,3,An Invisible Thread
351,4036,4,An Invisible Thread
531,4036,4,An Invisible Thread
37,4057,3,Love Anthony
129,4057,4,Love Anthony
134,4057,4,Love Anthony
37,4468,4,Whistling Past the Graveyard
96,4468,5,Whistling Past the Graveyard
398,4468,3,Whistling Past the Graveyard
431,4468,4,Whistling Past the Graveyard
37,5190,2,The Cats Table
79,5190,3,The Cats Table
352,5190,5,The Cats Table
37,5230,2,Ape House
52,5230,4,Ape House
91,5230,4,Ape House
394,5230,4,Ape House
37,5478,4,The Rose Garden
139,5478,2,The Rose Garden
323,5478,4,The Rose Garden
360,5478,4,The Rose Garden
381,5478,4,The Rose Garden
37,6504,4,The Blue Castle
224,6504,4,The Blue Castle
610,6504,4,The Blue Castle
37,7128,3,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search"
490,7128,1,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search"
511,7128,2,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search"
37,7139,3,All My Puny Sorrows
162,7139,5,All My Puny Sorrows
473,7139,3,All My Puny Sorrows
612,7139,3,All My Puny Sorrows
37,7351,3,Follow the River
200,7351,4,Follow the River
349,7351,5,Follow the River
37,7730,3,Fourth of July Creek
339,7730,3,Fourth of July Creek
524,7730,4,Fourth of July Creek
525,7730,3,Fourth of July Creek
37,8514,3,This Time Together: Laughter and Reflection
127,8514,4,This Time Together: Laughter and Reflection
145,8514,4,This Time Together: Laughter and Reflection
593,8514,4,This Time Together: Laughter and Reflection
37,8812,2,The Misremembered Man
52,8812,2,The Misremembered Man
397,8812,2,The Misremembered Man
578,8812,4,The Misremembered Man
37,8973,3,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe"
603,8973,4,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe"
37,9410,4,The Midwifes Revolt
38,7274,5,"Far from the Tree: Parents, Children, and the Search for Identity"
352,7274,4,"Far from the Tree: Parents, Children, and the Search for Identity"
459,7274,3,"Far from the Tree: Parents, Children, and the Search for Identity"
38,7788,5,The Many Lives & Secret Sorrows of Josephine B.
42,7788,3,The Many Lives & Secret Sorrows of Josephine B.
139,7788,5,The Many Lives & Secret Sorrows of Josephine B.
38,9408,4,Summer of My German Soldier
38,1513,5,In the Heart of the Sea: The Tragedy of the Whaleship Essex
38,1556,3,Zeitoun
38,1614,5,Open
109,1614,3,Open
38,1896,2,The Lost Boy
72,1896,5,The Lost Boy
122,1896,5,The Lost Boy
125,1896,3,The Lost Boy
179,1896,4,The Lost Boy
38,1908,4,The Book of Negroes
80,1908,4,The Book of Negroes
38,2361,2,"Friday Night Lights: A Town, a Team, and a Dream"
136,2361,4,"Friday Night Lights: A Town, a Team, and a Dream"
278,2361,3,"Friday Night Lights: A Town, a Team, and a Dream"
38,2506,2,The Bronze Horseman
139,2506,2,The Bronze Horseman
296,2506,4,The Bronze Horseman
38,2570,5,These Happy Golden Years
112,2570,4,These Happy Golden Years
38,2741,4,Battle Hymn of the Tiger Mother
38,3032,5,The Right Stuff
38,3518,4,The Razors Edge
38,3578,4,I Feel Bad About My Neck: And Other Thoughts on Being a Woman
56,3578,3,I Feel Bad About My Neck: And Other Thoughts on Being a Woman
38,4121,3,Once We Were Brothers
39,844,5,Smile
40,844,4,Smile
41,844,5,Smile
39,1320,4,"One Piece, Volume 1: Romance Dawn"
100,1320,4,"One Piece, Volume 1: Romance Dawn"
39,3470,4,The Stonekeeper
102,3470,4,The Stonekeeper
113,3470,4,The Stonekeeper
222,3470,5,The Stonekeeper
39,3863,4,"Maximum Ride, Vol. 1"
39,4404,4,The Strange Case of Origami Yoda
407,4404,2,The Strange Case of Origami Yoda
39,5106,4,Seeds of Rebellion
494,5106,4,Seeds of Rebellion
528,5106,5,Seeds of Rebellion
39,5198,4,The Evolution of Calpurnia Tate
39,5399,4,Dont Let the Pigeon Stay Up Late!
158,5399,5,Dont Let the Pigeon Stay Up Late!
551,5399,4,Dont Let the Pigeon Stay Up Late!
39,5689,4,The Magic of Reality: How We Know Whats Really True
570,5689,3,The Magic of Reality: How We Know Whats Really True
39,6008,5,The King of Attolia
382,6008,4,The King of Attolia
395,6008,4,The King of Attolia
39,6289,5,"Kitchen Princess, Vol. 01"
101,6289,3,"Kitchen Princess, Vol. 01"
39,7090,5,Rise of the Elgen
39,7103,5,Clementine
39,7877,4,Joseph Had a Little Overcoat
40,7191,3,Ruthless
302,7191,2,Ruthless
411,7191,5,Ruthless
40,7587,1,Turtle in Paradise
40,7791,3,A Tale Dark & Grimm
356,7791,2,A Tale Dark & Grimm
40,8020,3,The Breadwinner
523,8020,5,The Breadwinner
40,8147,2,How to Be Popular
103,8147,2,How to Be Popular
247,8147,2,How to Be Popular
631,8147,4,How to Be Popular
40,8428,4,Ungifted
41,8428,5,Ungifted
385,8428,4,Ungifted
40,8596,3,ttyl
100,8596,3,ttyl
286,8596,3,ttyl
536,8596,4,ttyl
40,8796,3,Stunning
302,8796,3,Stunning
411,8796,5,Stunning
40,2895,2,Drama
41,2895,5,Drama
102,2895,3,Drama
220,2895,4,Drama
40,3486,4,When It Happens
121,3486,4,When It Happens
457,3486,3,When It Happens
40,3887,3,North of Beautiful
307,3887,5,North of Beautiful
40,4313,2,Megan Meades Guide to the McGowan Boys
485,4313,5,Megan Meades Guide to the McGowan Boys
536,4313,4,Megan Meades Guide to the McGowan Boys
40,4435,3,Twisted
40,4813,3,Because of Mr. Terupt
176,4813,4,Because of Mr. Terupt
366,4813,4,Because of Mr. Terupt
40,5451,1,Schooled
205,5451,5,Schooled
40,5961,4,"If Youre Reading This, Its Too Late"
459,5961,3,"If Youre Reading This, Its Too Late"
40,6069,4,The Solitaire Mystery
86,6069,3,The Solitaire Mystery
297,6069,4,The Solitaire Mystery
40,6748,5,This Book Is Not Good for You
41,1375,3,The Ugly Truth
82,1375,4,The Ugly Truth
83,1375,3,The Ugly Truth
103,1375,3,The Ugly Truth
41,1427,3,Cabin Fever
82,1427,3,Cabin Fever
83,1427,3,Cabin Fever
103,1427,3,Cabin Fever
114,1427,4,Cabin Fever
41,2069,4,The Third Wheel
83,2069,3,The Third Wheel
103,2069,3,The Third Wheel
114,2069,4,The Third Wheel
204,2069,3,The Third Wheel
205,2069,4,The Third Wheel
41,2965,4,Hard Luck
83,2965,3,Hard Luck
204,2965,2,Hard Luck
371,2965,4,Hard Luck
41,3113,2,Tales from a Not-So-Fabulous Life
103,3113,2,Tales from a Not-So-Fabulous Life
41,4456,4,Sisters
41,4983,4,The Long Haul
204,4983,4,The Long Haul
371,4983,3,The Long Haul
41,5912,5,A Mango-Shaped Space
530,5912,3,A Mango-Shaped Space
41,5983,3,Who Could That Be at This Hour?
141,5983,3,Who Could That Be at This Hour?
334,5983,3,Who Could That Be at This Hour?
41,6286,5,Little Princes: One Mans Promise to Bring Home the Lost Children of Nepal
80,6286,4,Little Princes: One Mans Promise to Bring Home the Lost Children of Nepal
208,6286,5,Little Princes: One Mans Promise to Bring Home the Lost Children of Nepal
41,6642,5,Every Soul a Star
530,6642,5,Every Soul a Star
41,7129,4,Lets Pretend This Never Happened
41,7914,5,Every Last Word
100,7914,4,Every Last Word
433,7914,3,Every Last Word
41,9060,2,Flat Stanley
135,9060,5,Flat Stanley
41,9080,5,Molly Moons Incredible Book of Hypnotism
495,9080,5,Molly Moons Incredible Book of Hypnotism
41,9086,4,The Lemonade War
41,9664,3,Judy Moody
42,7106,4,The Taming of the Queen
612,7106,4,The Taming of the Queen
42,860,3,Walking Disaster
43,860,3,Walking Disaster
42,1754,2,If Tomorrow Comes
42,2293,3,Enclave
42,2792,3,Mad About the Boy
42,3011,3,Maude
154,3011,3,Maude
344,3011,4,Maude
42,3353,4,The Lady of the Rivers
252,3353,1,The Lady of the Rivers
42,3533,4,The Broken Eye
184,3533,5,The Broken Eye
233,3533,5,The Broken Eye
42,3592,3,Book of a Thousand Days
42,4242,3,The Kingmakers Daughter
108,4242,4,The Kingmakers Daughter
42,4496,4,The Tea Rose
259,4496,2,The Tea Rose
42,4531,3,The White Princess
42,4570,5,Midnight Tides
42,4681,3,A Dangerous Fortune
196,4681,3,A Dangerous Fortune
335,4681,5,A Dangerous Fortune
552,4681,4,A Dangerous Fortune
42,4805,3,The Bonehunters
42,5340,3,To Say Nothing of the Dog
71,5340,2,To Say Nothing of the Dog
42,6576,3,The Kings Curse
548,6576,4,The Kings Curse
612,6576,4,The Kings Curse
43,989,2,Rework
47,989,4,Rework
48,989,2,Rework
49,989,3,Rework
50,989,4,Rework
43,1555,3,Opal
43,1650,3,Ignite Me
43,2376,5,Through the Ever Night
43,2409,4,Sweet Evil
43,2982,5,These Broken Stars
66,2982,3,These Broken Stars
43,3706,5,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life"
159,3706,1,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life"
291,3706,4,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life"
329,3706,5,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life"
392,3706,5,"Wherever You Go, There You Are: Mindfulness Meditation in Everyday Life"
43,3748,4,Sweet Peril
205,3748,5,Sweet Peril
369,3748,3,Sweet Peril
43,3834,5,"Bright Lights, Big Ass"
43,4225,5,Into the Still Blue
66,4225,5,Into the Still Blue
191,4225,5,Into the Still Blue
43,4301,5,"Such a Pretty Fat: One Narcissists Quest to Discover If Her Life Makes Her Ass Look Big, or Why Pie Is Not the Answer"
43,4704,5,Outpost
43,5543,5,Article 5
43,6256,5,On Writing Well: The Classic Guide to Writing Nonfiction
232,6256,3,On Writing Well: The Classic Guide to Writing Nonfiction
392,6256,5,On Writing Well: The Classic Guide to Writing Nonfiction
43,6517,3,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It"
44,6517,2,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It"
285,6517,5,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It"
329,6517,3,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It"
43,6721,5,Horde
365,6721,4,Horde
43,6833,4,Sweet Reckoning
205,6833,4,Sweet Reckoning
457,6833,5,Sweet Reckoning
43,7330,4,Pretty in Plaid
564,7330,5,Pretty in Plaid
44,7722,2,Discourse on Method
179,7722,3,Discourse on Method
337,7722,4,Discourse on Method
44,8374,1,Darwins Dangerous Idea: Evolution and the Meanings of Life
258,8374,1,Darwins Dangerous Idea: Evolution and the Meanings of Life
44,8538,2,Pandora / Vittorio the Vampire
549,8538,4,Pandora / Vittorio the Vampire
44,9103,1,The Bad Seed
451,9103,4,The Bad Seed
497,9103,3,The Bad Seed
537,9103,5,The Bad Seed
44,9933,3,Nourishing Traditions: The Cookbook That Challenges Politically Correct Nutrition and the Diet Dictocrats
388,9933,3,Nourishing Traditions: The Cookbook That Challenges Politically Correct Nutrition and the Diet Dictocrats
401,9933,5,Nourishing Traditions: The Cookbook That Challenges Politically Correct Nutrition and the Diet Dictocrats
44,877,3,A Beautiful Mind
44,1968,1,Collapse: How Societies Choose to Fail or Succeed
44,2721,2,Scary Stories to Tell in the Dark
125,2721,4,Scary Stories to Tell in the Dark
267,2721,4,Scary Stories to Tell in the Dark
44,2974,3,Kurt Vonneguts Cats Cradle
44,3023,1,Desert Solitaire
116,3023,5,Desert Solitaire
281,3023,5,Desert Solitaire
288,3023,5,Desert Solitaire
341,3023,3,Desert Solitaire
44,4303,5,The Little Stranger
394,4303,2,The Little Stranger
44,4694,2,Discourse on Method and Meditations on First Philosophy
518,4694,3,Discourse on Method and Meditations on First Philosophy
44,4757,2,Common Sense
272,4757,2,Common Sense
44,4879,1,Apology
86,4879,3,Apology
241,4879,5,Apology
306,4879,4,Apology
44,5576,5,Audrey Rose
232,5576,3,Audrey Rose
489,5576,3,Audrey Rose
497,5576,4,Audrey Rose
509,5576,4,Audrey Rose
44,5764,1,The Third Chimpanzee: The Evolution and Future of the Human Animal
44,6100,2,Meditations on First Philosophy
430,6100,4,Meditations on First Philosophy
520,6100,4,Meditations on First Philosophy
44,6692,4,Zodiac
186,6692,3,Zodiac
232,6692,4,Zodiac
502,6692,4,Zodiac
519,6692,4,Zodiac
45,931,4,Good to Great: Why Some Companies Make the Leap... and Others Dont
45,1682,3,Liars Poker
45,2138,4,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future"
45,2440,4,Nothing to Envy: Ordinary Lives in North Korea
118,2440,4,Nothing to Envy: Ordinary Lives in North Korea
244,2440,4,Nothing to Envy: Ordinary Lives in North Korea
281,2440,5,Nothing to Envy: Ordinary Lives in North Korea
45,2508,2,The Atlantis Gene
87,2508,4,The Atlantis Gene
45,2699,4,The Narrow Road to the Deep North
84,2699,1,The Narrow Road to the Deep North
45,2706,3,Boomerang: Travels in the New Third World
45,2846,2,La V rit  sur laffaire Harry Quebert
335,2846,4,La V rit  sur laffaire Harry Quebert
343,2846,3,La V rit  sur laffaire Harry Quebert
350,2846,4,La V rit  sur laffaire Harry Quebert
45,3068,3,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets
47,3068,5,Fooled by Randomness: The Hidden Role of Chance in Life and in the Markets
45,3281,5,"A Game of Thrones: The Graphic Novel, Volume One"
427,3281,3,"A Game of Thrones: The Graphic Novel, Volume One"
45,3660,4,The Innovators Dilemma: The Revolutionary Book that Will Change the Way You Do Business
47,3660,5,The Innovators Dilemma: The Revolutionary Book that Will Change the Way You Do Business
406,3660,5,The Innovators Dilemma: The Revolutionary Book that Will Change the Way You Do Business
45,4005,4,A Knight of the Seven Kingdoms
251,4005,5,A Knight of the Seven Kingdoms
269,4005,4,A Knight of the Seven Kingdoms
45,4707,5,BookRags Summary:  A Storm of Swords
137,4707,5,BookRags Summary:  A Storm of Swords
496,4707,5,BookRags Summary:  A Storm of Swords
576,4707,4,BookRags Summary:  A Storm of Swords
45,4802,4,The Everything Store: Jeff Bezos and the Age of Amazon
45,6731,4,The Prince of Thieves
73,6731,5,The Prince of Thieves
542,6731,4,The Prince of Thieves
45,7615,3,"Five Weeks in a Balloon (Extraordinary Voyages, #1)"
396,7615,3,"Five Weeks in a Balloon (Extraordinary Voyages, #1)"
45,8522,4,The Gulag Archipelago 1918 1956
408,8522,4,The Gulag Archipelago 1918 1956
45,9203,3,The End of Poverty
45,9832,3,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time
319,9832,3,Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time
46,8002,3,Day of Doom
46,8122,3,Trust No One
46,8397,4,Strange Candy
178,8397,3,Strange Candy
419,8397,2,Strange Candy
550,8397,3,Strange Candy
46,953,3,Twilight Directors Notebook: The Story of How We Made the Movie Based on the Novel by Stephenie Meyer
46,2199,3,Into the Gauntlet
234,2199,5,Into the Gauntlet
46,2426,3,Storm Warning
234,2426,5,Storm Warning
46,2476,4,The Sword Thief
234,2476,5,The Sword Thief
46,2530,3,The Black Circle
234,2530,5,The Black Circle
46,2755,3,The Vipers Nest
234,2755,5,The Vipers Nest
46,2890,3,The Emperors Code
234,2890,5,The Emperors Code
46,2908,3,In Too Deep
234,2908,5,In Too Deep
46,3623,3,Vespers Rising
234,3623,5,Vespers Rising
480,3623,5,Vespers Rising
46,3874,4,Twice Bitten
307,3874,4,Twice Bitten
407,3874,5,Twice Bitten
46,4206,3,The Medusa Plot
234,4206,5,The Medusa Plot
480,4206,5,The Medusa Plot
46,4958,4,Promises in Death
46,5280,5,Ninth Grade Slays
240,5280,5,Ninth Grade Slays
46,5621,3,Shatterproof
480,5621,5,Shatterproof
46,5632,3,A Kings Ransom
480,5632,5,A Kings Ransom
46,5909,4,Not My Daughter
46,6561,3,The Dead of Night
480,6561,5,The Dead of Night
47,2165,5,"Zero to One: Notes on Startups, or How to Build the Future"
48,2165,3,"Zero to One: Notes on Startups, or How to Build the Future"
181,2165,5,"Zero to One: Notes on Startups, or How to Build the Future"
222,2165,4,"Zero to One: Notes on Startups, or How to Build the Future"
47,3384,5,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis   and Themselves
47,4565,4,With the Old Breed: At Peleliu and Okinawa
402,4565,4,With the Old Breed: At Peleliu and Okinawa
47,4619,5,Barbarians at the Gate: The Fall of RJR Nabisco
342,4619,4,Barbarians at the Gate: The Fall of RJR Nabisco
47,4952,5,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers
48,4952,3,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers
50,4952,5,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers
181,4952,3,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers
47,5494,5,When Genius Failed: The Rise and Fall of Long-Term Capital Management
117,5494,4,When Genius Failed: The Rise and Fall of Long-Term Capital Management
47,5761,5,Abducted
47,5778,5,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers
50,5778,5,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers
47,6250,5,Eiger Dreams: Ventures Among Men and Mountains
202,6250,4,Eiger Dreams: Ventures Among Men and Mountains
357,6250,5,Eiger Dreams: Ventures Among Men and Mountains
615,6250,3,Eiger Dreams: Ventures Among Men and Mountains
47,7932,4,A Better World
474,7932,4,A Better World
47,8063,5,The Smartest Guys in the Room: The Amazing Rise and Scandalous Fall of Enron
47,8453,5,Jack: Straight from the Gut
213,8453,4,Jack: Straight from the Gut
283,8453,4,Jack: Straight from the Gut
448,8453,4,Jack: Straight from the Gut
558,8453,4,Jack: Straight from the Gut
47,8885,5,The Climb: Tragic Ambitions on Everest
47,9591,4,The Survivors Club
447,9591,5,The Survivors Club
599,9591,5,The Survivors Club
600,9591,3,The Survivors Club
601,9591,4,The Survivors Club
48,7176,4,Gathering Prey
561,7176,3,Gathering Prey
48,7364,3,The Peripheral
50,7364,4,The Peripheral
235,7364,3,The Peripheral
48,7396,4,How to Get Filthy Rich in Rising Asia
575,7396,3,How to Get Filthy Rich in Rising Asia
616,7396,4,How to Get Filthy Rich in Rising Asia
48,7510,3,Aurora
563,7510,4,Aurora
624,7510,5,Aurora
48,7875,3,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results
260,7875,5,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results
48,8634,4,Sharpes Rifles
499,8634,4,Sharpes Rifles
48,8795,3,Deadline
561,8795,4,Deadline
48,8862,4,The Guns of Navarone
65,8862,5,The Guns of Navarone
386,8862,4,The Guns of Navarone
632,8862,5,The Guns of Navarone
48,9033,4,Babylons Ashes
362,9033,2,Babylons Ashes
563,9033,4,Babylons Ashes
48,9273,5,The Pagan Lord
499,9273,4,The Pagan Lord
48,9777,3,Captain Blood
399,9777,4,Captain Blood
48,1414,1,The Lean Startup 
50,1414,5,The Lean Startup 
85,1414,4,The Lean Startup 
48,1991,3,The Magic of Thinking Big
49,1991,4,The Magic of Thinking Big
48,2473,2,The 48 Laws of Power
289,2473,4,The 48 Laws of Power
48,4474,2,Zorba the Greek
80,4474,1,Zorba the Greek
86,4474,5,Zorba the Greek
338,4474,4,Zorba the Greek
48,5752,3,"The Long Way to a Small, Angry Planet"
211,5752,5,"The Long Way to a Small, Angry Planet"
474,5752,4,"The Long Way to a Small, Angry Planet"
563,5752,5,"The Long Way to a Small, Angry Planet"
625,5752,5,"The Long Way to a Small, Angry Planet"
627,5752,2,"The Long Way to a Small, Angry Planet"
49,1683,5,The Richest Man in Babylon
117,1683,3,The Richest Man in Babylon
145,1683,4,The Richest Man in Babylon
49,1997,5,The Power of a Praying Wife
115,1997,3,The Power of a Praying Wife
152,1997,5,The Power of a Praying Wife
156,1997,4,The Power of a Praying Wife
159,1997,2,The Power of a Praying Wife
182,1997,5,The Power of a Praying Wife
49,3008,5,Rich Dads Cashflow Quadrant: Rich Dads Guide to Financial Freedom
49,3412,2,First Things First
49,3881,3,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future"
90,3881,2,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future"
181,3881,3,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future"
496,3881,4,"The $100 Startup: Reinvent the Way You Make a Living, Do What You Love, and Create a New Future"
49,4190,4,The Power of Your Subconscious Mind
359,4190,5,The Power of Your Subconscious Mind
49,4363,5,The Success Principles: How to Get from Where You Are to Where You Want to Be
448,4363,4,The Success Principles: How to Get from Where You Are to Where You Want to Be
49,5785,3,The Dip: A Little Book That Teaches You When to Quit (and When to Stick)
448,5785,1,The Dip: A Little Book That Teaches You When to Quit (and When to Stick)
558,5785,4,The Dip: A Little Book That Teaches You When to Quit (and When to Stick)
49,5994,2,The Dance of Anger: A Womans Guide to Changing the Patterns of Intimate Relationships
341,5994,4,The Dance of Anger: A Womans Guide to Changing the Patterns of Intimate Relationships
49,6397,5,The Millionaire Mind
117,6397,3,The Millionaire Mind
448,6397,3,The Millionaire Mind
49,6440,5,The 80/20 Principle: The Secret to Achieving More with Less
115,6440,3,The 80/20 Principle: The Secret to Achieving More with Less
49,8933,3,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich
268,8933,2,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich
448,8933,1,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich
49,9418,5,"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life beyond This World"
50,7602,4,All Tomorrows Parties
50,7919,3,"Great by Choice: Uncertainty, Chaos, and Luck Why Some Thrive Despite Them All"
50,9007,4,In Watermelon Sugar
56,9007,5,In Watermelon Sugar
289,9007,5,In Watermelon Sugar
50,9392,4,Zero History
79,9392,2,Zero History
518,9392,5,Zero History
50,2326,3,The Five Dysfunctions of a Team
115,2326,5,The Five Dysfunctions of a Team
117,2326,2,The Five Dysfunctions of a Team
160,2326,4,The Five Dysfunctions of a Team
50,3005,4,Count Zero
50,3883,5,Mona Lisa Overdrive
50,4320,4,Lexicon
184,4320,3,Lexicon
374,4320,5,Lexicon
50,4871,3,Villa Incognito
116,4871,4,Villa Incognito
123,4871,3,Villa Incognito
50,5119,4,No Logo
199,5119,4,No Logo
484,5119,2,No Logo
495,5119,4,No Logo
50,5305,4,The Confusion
50,5590,4,Virtual Light
518,5590,5,Virtual Light
519,5590,3,Virtual Light
50,5629,4,Idoru
519,5629,2,Idoru
50,5706,4,The System of the World
50,6164,4,Spook Country
51,1005,3,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History
52,1005,4,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History
51,2633,2,The Paper Magician
164,2633,4,The Paper Magician
316,2633,4,The Paper Magician
51,3170,5,Dearly Devoted Dexter
251,3170,3,Dearly Devoted Dexter
408,3170,4,Dearly Devoted Dexter
51,4626,5,The Book of the Dead
51,4632,4,Dexter in the Dark
86,4632,3,Dexter in the Dark
173,4632,2,Dexter in the Dark
251,4632,3,Dexter in the Dark
408,4632,3,Dexter in the Dark
51,4699,3,Still Life With Crows
353,4699,3,Still Life With Crows
51,4702,4,Fever Dream
51,4963,5,Shades of Grey
51,5336,5,Dance of Death
455,5336,5,Dance of Death
51,5563,4,Thunderhead
353,5563,3,Thunderhead
455,5563,5,Thunderhead
51,5919,3,The Wheel of Darkness
455,5919,5,The Wheel of Darkness
51,6685,4,Cemetery Dance
455,6685,5,Cemetery Dance
51,6853,4,White Fire
455,6853,5,White Fire
51,7121,4,Cold Vengeance
455,7121,5,Cold Vengeance
51,7161,4,The Ice Limit
455,7161,5,The Ice Limit
559,7161,4,The Ice Limit
51,7465,2,Tyrannosaur Canyon
51,7821,4,Riptide
455,7821,5,Riptide
51,8066,3,Mount Dragon
455,8066,4,Mount Dragon
51,8236,4,Blue Labyrinth
51,9626,4,The Hand That First Held Mine
228,9626,4,The Hand That First Held Mine
340,9626,4,The Hand That First Held Mine
52,9000,4,Going Rogue: An American Life
